EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,GT_x,GT_y,GT_z,cov
238,1567043466.03584,114,37114555.8318564,23,-1620139.68732619,31947303.0036062,-3310379.00749288,4,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,0.888326985121
238,1567043466.03584,132,22070549.9810297,35,-12394928.4208983,8777452.85193744,18557839.0575082,4,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,0.644025510144
238,1567043466.03584,135,22705466.4852229,30,-928970.597029473,18183444.1491114,3243110.60251537,4,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,0.7985030881
239,1567043467.0792,1,21653582.7476025,22,-13666072.7159399,12511784.4092589,-3827984.79501663,1,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,0.947784025764
239,1567043467.0792,4,24035780.2318533,13,-3879755.92297647,11825142.2969819,-13685840.4228096,1,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,-1
239,1567043467.0792,7,21098702.9348215,31,-1826679.03918332,11090934.1939055,18067595.2269017,1,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,0.680189469696
239,1567043467.0792,21,20731717.635994,32,-17317556.5529362,10063718.9840369,5769948.86377495,1,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,0.704887859776
239,1567043467.0792,27,23609914.4129259,18,-15499764.0394515,-8360718.59749419,23079236.7953093,1,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,1.5983280625
239,1567043467.0792,30,23878387.883943,18,9806921.08472541,2675348.72329978,22778895.2228221,1,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,1.6089400336
239,1567043467.0792,106,37449988.3859804,33,-34626933.2242061,14846925.3537674,1716877.24347353,4,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,0.917020742544
239,1567043467.0792,112,37037934.3411027,33,-15342180.0124122,13001437.4203708,33898752.2601121,4,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,0.7068605625
239,1567043467.0792,114,37115001.1332114,23,-1618896.55353082,31947036.9602721,-3312863.0193056,4,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,0.888519267769
239,1567043467.0792,132,22070959.791302,26,-12394960.1983959,8775493.88609638,18559924.7306699,4,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,0.644181206881
239,1567043467.0792,135,22705346.622809,31,-929081.328607041,18183241.4923266,3246217.25013863,4,0.000609386726958937,-2704197.76985412,-4260150.83363883,3888224.30407376,0.798547768225
240,1567043468.08598,1,21653182.2648848,23,-13666642.1604196,12512143.6390014,-3824820.34568735,1,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,0.947731455225
240,1567043468.08598,4,24036477.0545613,11,-3880589.95751996,11823393.6188999,-13688108.3445628,1,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,-1
240,1567043468.08598,7,21098486.2780785,31,-1828133.15043468,11092400.5296567,18065540.619526,1,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,0.6802785441
240,1567043468.08598,9,23247674.0384143,22,5597745.48584634,15555421.4243093,-4502554.92603689,1,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,1.5780133161
240,1567043468.08598,21,20731770.547173,32,-17317549.7551576,10063152.1027785,5773095.21081813,1,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,0.704965102884
240,1567043468.08598,27,23610661.3773188,15,-15500753.0063871,-8363308.33917307,23078734.6667704,1,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,1.5988085136
240,1567043468.08598,30,23877929.0449825,18,9805163.04615825,2677388.81305297,22778537.2971631,1,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,1.6086102561
240,1567043468.08598,106,37450140.4077345,36,-34626918.8038942,14846925.2329251,1716887.85247688,4,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,0.917122252225
240,1567043468.08598,114,37115438.8725767,23,-1617652.64365255,31946772.269336,-3315344.82761724,4,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,0.888713456656
240,1567043468.08598,115,37510553.1050939,32,1743458.8711995,18252834.6830438,33328718.1996705,4,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,0.767307673521
240,1567043468.08598,132,22071372.2173246,31,-12394991.2887033,8773536.22235147,18562012.2674269,4,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,0.644340133264
240,1567043468.08598,135,22705222.3144224,31,-929191.266647561,18183040.0265325,3249326.04296678,4,0.00060993901782243,-2704193.84406884,-4260152.29051822,3888225.47504116,0.798594236881
241,1567043469.04554,1,21652784.1249847,21,-13667211.8039389,12512504.3189258,-3821654.38257835,1,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,0.947678886144
241,1567043469.04554,7,21098266.6766931,31,-1829587.49277395,11093868.4765822,18063487.0599119,1,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,0.680369274025
241,1567043469.04554,9,23248270.8163506,24,5597193.79715872,15554839.5562568,-4505580.79641538,1,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,1.5784404496
241,1567043469.04554,21,20731823.3593605,32,-17317543.2310148,10062586.626397,5776242.86398961,1,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,0.705042350224
241,1567043469.04554,27,23611399.1618165,12,-15501742.5735997,-8365896.22939242,23078233.4720481,1,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,-1
241,1567043469.04554,30,23877468.3295863,17,9803404.6755599,2679430.69170406,22778180.3192516,1,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,1.6083058761
241,1567043469.04554,106,37450292.1338776,36,-34626904.853201,14846926.8382389,1716899.85933582,4,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,0.917221852089
241,1567043469.04554,107,37495553.7666698,28,4086701.03328116,32233759.5245382,106968.205177839,4,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,0.912708908164
241,1567043469.04554,114,37115867.91046,22,-1616409.24159646,31946509.120706,-3317825.21088466,4,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,0.888913323684
241,1567043469.04554,132,22071788.8629446,32,-12395022.9757369,8771580.05066116,18564100.8892685,4,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,0.644499079249
241,1567043469.04554,135,22705088.5200392,31,-929301.695084649,18182839.9416351,3252436.20253395,4,0.000610347203197099,-2704190.51984072,-4260152.07650722,3888228.00762735,0.7986460689
242,1567043470.08807,1,21652381.152097,20,-13667782.8871257,12512866.4615335,-3818487.58580058,1,0.000610834647307073,-2704188.47842012,-4260150.03768737,3888231.53172675,0.947628265444
242,1567043470.08807,21,20731875.8977949,31,-17317538.2211428,10062022.5674172,5779391.14310535,1,0.000610834647307073,-2704188.47842012,-4260150.03768737,3888231.53172675,0.705122960656
242,1567043470.08807,27,23612144.5560079,11,-15502733.9815845,-8368482.25540669,23077732.5310648,1,0.000610834647307073,-2704188.47842012,-4260150.03768737,3888231.53172675,-1
242,1567043470.08807,30,23877008.4031648,16,9801644.73239765,2681474.37172236,22777823.6089784,1,0.000610834647307073,-2704188.47842012,-4260150.03768737,3888231.53172675,1.6080015249
242,1567043470.08807,106,37450442.7565221,27,-34626892.612711,14846930.1822489,1716912.58393116,4,0.000610834647307073,-2704188.47842012,-4260150.03768737,3888231.53172675,0.917327203984
242,1567043470.08807,113,38298142.8286116,29,-25985106.4339984,20530665.8683155,-13321341.2097219,4,0.000610834647307073,-2704188.47842012,-4260150.03768737,3888231.53172675,1.1860516836
242,1567043470.08807,114,37116305.4907282,20,-1615167.58804472,31946247.5269428,-3320304.84907058,4,0.000610834647307073,-2704188.47842012,-4260150.03768737,3888231.53172675,0.889109441476
242,1567043470.08807,118,39409633.3302753,30,-14182555.6796926,21466515.1664675,-23408249.9264218,4,0.000610834647307073,-2704188.47842012,-4260150.03768737,3888231.53172675,1.9411455625
242,1567043470.08807,135,22704953.8786989,26,-929413.854548109,18182641.2501859,3255547.04857503,4,0.000610834647307073,-2704188.47842012,-4260150.03768737,3888231.53172675,0.798696115204
243,1567043471.09194,1,21651979.8443669,23,-13668359.0424135,12513229.8034612,-3815322.87952455,1,0.000611453443517168,-2704191.19135198,-4260146.53220888,3888233.45276579,0.947583486721
243,1567043471.09194,21,20731930.1933916,30,-17317538.3580087,10061459.66252,5782537.12404268,1,0.000611453443517168,-2704191.19135198,-4260146.53220888,3888233.45276579,0.705206934756
243,1567043471.09194,27,23612890.6938393,10,-15503730.8627475,-8371066.68052213,23077228.9197869,1,0.000611453443517168,-2704191.19135198,-4260146.53220888,3888233.45276579,-1
243,1567043471.09194,30,23876549.1476864,15,9799879.58429136,2683519.58974725,22777464.2423156,1,0.000611453443517168,-2704191.19135198,-4260146.53220888,3888233.45276579,1.6076718436
243,1567043471.09194,114,37116737.5238629,21,-1613931.31538298,31945987.224731,-3322786.66631275,4,0.000611453443517168,-2704191.19135198,-4260146.53220888,3888233.45276579,0.8893055809
243,1567043471.09194,115,37510988.8203465,28,1740710.85662703,18250924.8632478,33330544.4915314,4,0.000611453443517168,-2704191.19135198,-4260146.53220888,3888233.45276579,0.767712420864
243,1567043471.09194,132,22072600.194512,35,-12395095.4942912,8767671.95770585,18568276.4239025,4,0.000611453443517168,-2704191.19135198,-4260146.53220888,3888233.45276579,0.6448250601
243,1567043471.09194,135,22704825.0105113,24,-929531.37750056,18182443.6888866,3258655.65693022,4,0.000611453443517168,-2704191.19135198,-4260146.53220888,3888233.45276579,0.798744375625
244,1567043472.05226,1,21651575.6443038,31,-13668932.3343501,12513591.9838034,-3812157.45679726,1,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,0.947538709056
244,1567043472.05226,4,24039270.5628576,11,-3883943.16957452,11816410.8899422,-13697172.8483026,1,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,-1
244,1567043472.05226,7,21097611.1080385,31,-1833962.31141702,11098278.9081469,18057322.6223525,1,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,0.680651400256
244,1567043472.05226,9,23249968.6180866,29,5595524.43530536,15553099.315501,-4514659.29511593,1,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,1.5796970596
244,1567043472.05226,16,24511782.2621467,8,-25594935.383716,-9757580.29900786,10024787.0632043,1,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,-1
244,1567043472.05226,21,20731979.9716623,31,-17317535.7061727,10060895.550815,5785683.61377306,1,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,0.705290913856
244,1567043472.05226,30,23876088.2933686,15,9798117.16675525,2685563.98487747,22777105.0262406,1,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,1.6073675524
244,1567043472.05226,114,37117161.4352734,21,-1612692.48813692,31945725.8532104,-3325267.8556457,4,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,0.889509287044
244,1567043472.05226,115,37511131.6462749,29,1739793.12698674,18250289.2091084,33331152.2936246,4,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,0.767856123076
244,1567043472.05226,121,38168193.0832134,19,-8220799.34341262,27981733.4367515,-15421387.7068341,4,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,1.2422662849
244,1567043472.05226,132,22073010.6479591,36,-12395132.0228028,8765717.41246067,18570363.2194475,4,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,0.644992096996
244,1567043472.05226,135,22704698.8850386,22,-929646.328501197,18182244.8968774,3261764.83454669,4,0.000611941180785685,-2704190.79781671,-4260143.90905914,3888236.51890317,0.798801575049
245,1567043473.07692,1,21651173.3574757,21,-13669510.251661,12513954.0465993,-3808995.37221421,1,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,0.947486145321
245,1567043473.07692,4,24039973.8808539,14,-3884788.01582032,11814665.3242242,-13699442.08834,1,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,-1
245,1567043473.07692,8,21405370.735839,17,-9983897.58443559,3944084.54650184,22055770.3231067,1,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,0.748879082884
245,1567043473.07692,21,20732036.2230893,31,-17317537.7543903,10060331.2764004,5788826.55763721,1,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,0.705379937161
245,1567043473.07692,27,23614392.1814095,11,-15505724.7266847,-8376236.76624877,23076218.0528528,1,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,-1
245,1567043473.07692,30,23875629.1876916,15,9796349.99114024,2687608.60112954,22776741.9062866,1,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,1.6071139984
245,1567043473.07692,108,36567271.5778804,37,-15019799.2123542,29828550.3729555,716924.419487861,4,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,0.7215313249
245,1567043473.07692,111,38099892.6247984,29,-10671462.2361564,26060532.4181635,-17438327.9185304,4,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,1.3549891216
245,1567043473.07692,112,37038660.6730491,29,-15348707.2751747,13000261.239958,33896399.2370474,4,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,0.707649405961
245,1567043473.07692,114,37117585.1955208,20,-1611458.59507149,31945464.4564854,-3327752.47146744,4,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,0.889714903009
245,1567043473.07692,121,38168607.0383789,30,-8219743.76631816,27980966.4797679,-15423583.6043736,4,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,1.2425115024
245,1567043473.07692,132,22073428.1942217,40,-12395173.5743898,8763762.79192564,18572446.2482468,4,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,0.645168794176
245,1567043473.07692,135,22704554.1876585,21,-929766.196312869,18182045.9182419,3264870.52711063,4,0.000612282807900729,-2704194.69354985,-4260141.14532325,3888236.73656427,0.798864139264
246,1567043474.07376,4,24040682.1567599,17,-3885634.17607842,11812917.6867221,-13701713.9550523,1,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,2.4813810576
246,1567043474.07376,7,21097187.7220452,32,-1836888.67722598,11101216.8881116,18053200.7182708,1,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,0.680852719044
246,1567043474.07376,8,21405910.2148772,32,-9985000.07835415,3941706.42088116,22056853.8460996,1,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,0.749083326016
246,1567043474.07376,21,20732095.3632885,31,-17317540.7235854,10059764.8288652,5791966.4574504,1,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,0.705472325776
246,1567043474.07376,27,23615145.8970867,12,-15506725.4189762,-8378823.39304969,23075707.2445864,1,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,-1
246,1567043474.07376,30,23875166.2934077,16,9794581.83657725,2689651.42809876,22776375.3842985,1,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,1.6067844081
246,1567043474.07376,106,37451053.3069024,30,-34626868.1509918,14846945.2688753,1716946.59958365,4,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,0.9177831601
246,1567043474.07376,108,36567423.7606978,34,-15019800.6217488,29828549.2479077,716994.339753935,4,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,0.721663842064
246,1567043474.07376,112,37038777.2968002,32,-15349802.0436249,13000065.0694131,33896000.4133298,4,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,0.707782324804
246,1567043474.07376,114,37117998.4496295,20,-1610225.85704412,31945201.024163,-3330240.01200575,4,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,0.889911109201
246,1567043474.07376,115,37511416.958699,29,1737946.4807003,18249016.7785435,33332357.5418491,4,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,0.7681470736
246,1567043474.07376,121,38169060.9385661,28,-8218689.4178381,27980197.5154336,-15425782.3614158,4,0.000613141640656643,-2704198.67987815,-4260140.17253091,3888234.92235175,1.24277904
